settlement_id	languages	names_ara_common	names_ara_common_other	names_eng_search	names_eng_translit	names_eng_translit_other	region_URI	source	top_type	top_size	coordinates	lon	lat
NUJAKATH_695E414N_S	['ara', 'eng']	نوجاكث	نوجاكث	Nujakath	Nūǧākaṯ	Nūǧākaṯ	Mawarannahr_RE	cornuData	towns	6	[69.50903, 41.40191]	69.50903	41.40191
JABGHUKATH_695E413N_S	['ara', 'eng']	جبغوكث	جبغوكث	Jabghukath	Ǧabġūkaṯ	Ǧabġūkaṯ	Mawarannahr_RE	cornuData	towns	6	[69.52452, 41.31976]	69.52452	41.31976
TAMLIYAT_695E382N_S	['ara', 'eng']	تمليات	تمليات	Tamliyat	Tamliyāt	Tamliyāt	Mawarannahr_RE	cornuData	towns	6	[69.53106, 38.25651]	69.53106	38.25651
BARKUSH_695E415N_S	['ara', 'eng']	بركوش	بركوش	Barkush	Barkūš	Barkūš	Mawarannahr_RE	cornuData	towns	6	[69.53615, 41.5108]	69.53615	41.5108
ARSUBANIKATH_696E399N_S	['ara', 'eng']	أرسبانيكث	أرسبانيكث، سبانيكث	Arsubanikath, Subanikath	Arsubānīkaṯ	Arsubānīkaṯ, Subānīkaṯ	Mawarannahr_RE	cornuData	towns	6	[69.60096, 39.93024]	69.60096	39.93024
JAMUKAT_696E422N_S	['ara', 'eng']	جموكت	جموكت	Jamukat	Ǧamūkat	Ǧamūkat	Mawarannahr_RE	cornuData	towns	6	[69.62235, 42.26934]	69.62235	42.26934
KHUJANDA_696E402N_S	['ara', 'eng']	خجندة	خجندة	Khujanda	Ḫuǧandaŧ	Ḫuǧandaŧ	Mawarannahr_RE	cornuData	towns	6	[69.63107, 40.24606]	69.63107	40.24606
MUNK_696E383N_S	['ara', 'eng']	منك	منك	Munk	Munk	Munk	Mawarannahr_RE	cornuData	towns	6	[69.69102, 38.32824]	69.69102	38.32824
KHARGHANKATH_696E415N_S	['ara', 'eng']	خرغانكث	خرغانكث	Kharghankath	Ḫarġānkaṯ	Ḫarġānkaṯ	Mawarannahr_RE	cornuData	towns	6	[69.69791, 41.59198]	69.69791	41.59198
JARKARD_698E420N_S	['ara', 'eng']	جركرد	جركرد، غركرد	Jarkard, Gharkard	Ǧarkard	Ǧarkard, Ġarkard	Mawarannahr_RE	cornuData	towns	6	[69.82576, 42.02949]	69.82576	42.02949
ARBILAKH_698E408N_S	['ara', 'eng']	أربلخ	أربلخ	Arbilakh	Arbilaḫ	Arbilaḫ	Mawarannahr_RE	cornuData	towns	6	[69.83739, 40.8701]	69.83739	40.8701
RUSTAQBIK_699E371N_S	['ara', 'eng']	رستاق بيك	رستاق بيك	Rustaq Bik	Rustāq Bīk	Rustāq Bīk	Mawarannahr_RE	cornuData	towns	6	[69.91617, 37.11046]	69.91617	37.11046
BANKHASH_700E409N_S	['ara', 'eng']	بنخاش	بنخاش، بنجخاش	Bankhash, Banjkhash	Banḫāš	Banḫāš, Banǧḫāš	Mawarannahr_RE	cornuData	towns	6	[70.00883, 40.99377]	70.00883	40.99377
BADHAKHKATH_701E424N_S	['ara', 'eng']	بذخكث	بذخكث	Badhakhkath	Baḏaḫkaṯ	Baḏaḫkaṯ	Mawarannahr_RE	cornuData	towns	6	[70.19287, 42.45971]	70.19287	42.45971
TAMTAJ_705E425N_S	['ara', 'eng']	تمتاج	تمتاج	Tamtaj	Tamtāǧ	Tamtāǧ	Mawarannahr_RE	cornuData	towns	6	[70.50767, 42.56503]	70.50767	42.56503
KAND_705E402N_S	['ara', 'eng']	كند	كند	Kand	Kand	Kand	Mawarannahr_RE	cornuData	towns	6	[70.51735, 40.29225]	70.51735	40.29225
KHASH_705E410N_S	['ara', 'eng']	خاش	خاش، خاس، خشت	Khash, Khas, Khasht	Ḫāš	Ḫāš, Ḫās, Ḫašt	Mawarannahr_RE	cornuData	towns	6	[70.53285, 41.02958]	70.53285	41.02958
WANKATH_708E409N_S	['ara', 'eng']	وانكث	وانكث	Wankath	Wānkaṯ	Wānkaṯ	Mawarannahr_RE	cornuData	towns	6	[70.89511, 40.92611]	70.89511	40.92611
KHUWAKAND_710E405N_S	['ara', 'eng']	خواكند	خواكند	Khuwakand	Ḫuwākand	Ḫuwākand	Mawarannahr_RE	cornuData	towns	6	[71.05784, 40.55623]	71.05784	40.55623
BAB_711E408N_S	['ara', 'eng']	باب	باب	Bab	Bāb	Bāb	Mawarannahr_RE	cornuData	towns	6	[71.16439, 40.88072]	71.16439	40.88072
SUKH_712E399N_S	['ara', 'eng']	سوخ	سوخ، سوج	Sukh, Suj	Sūḫ	Sūḫ, Sūǧ	Mawarannahr_RE	cornuData	towns	6	[71.21396, 39.97506]	71.21396	39.97506
TARAZ_714E428N_S	['ara', 'eng']	طراز	طراز	Taraz	Ṭarāz	Ṭarāz	Mawarannahr_RE	cornuData	towns	6	[71.44044, 42.83695]	71.44044	42.83695
RISHTAN_715E400N_S	['ara', 'eng']	رشتان	رشتان	Rishtan	Rištān	Rištān	Mawarannahr_RE	cornuData	towns	6	[71.55377, 40.02761]	71.55377	40.02761
KASAN_716E412N_S	['ara', 'eng']	كاسان	كاسان	Kasan	Kāsān	Kāsān	Mawarannahr_RE	cornuData	towns	6	[71.64288, 41.24406]	71.64288	41.24406
SHALJI_716E425N_S	['ara', 'eng']	شلجي	شلجي	Shalji	Šalǧī	Šalǧī	Mawarannahr_RE	cornuData	towns	6	[71.66129, 42.59356]	71.66129	42.59356
AWAL_717E404N_S	['ara', 'eng']	أوال	أوال	Awal	Awāl	Awāl	Mawarannahr_RE	cornuData	towns	6	[71.74749, 40.4358]	71.74749	40.4358
MARGHINAN_717E405N_S	['ara', 'eng']	مرغينن	مرغينن	Marghinan	Marġīnan	Marġīnan	Mawarannahr_RE	cornuData	towns	6	[71.76105, 40.50359]	71.76105	40.50359
USHTIQAN_720E406N_S	['ara', 'eng']	أشتيقان	أشتيقان	Ushtiqan	Uštīqān	Uštīqān	Mawarannahr_RE	cornuData	towns	6	[72.05745, 40.67718]	72.05745	40.67718
ZANDARAMASH_720E402N_S	['ara', 'eng']	زندرامش	زندرامش	Zandaramash	Zandarāmaš	Zandarāmaš	Mawarannahr_RE	cornuData	towns	6	[72.08263, 40.24237]	72.08263	40.24237
QUBA_721E405N_S	['ara', 'eng']	قبا	قبا	Quba	Qubā	Qubā	Mawarannahr_RE	cornuData	towns	6	[72.18143, 40.5566]	72.18143	40.5566
ARDALANKATH_722E412N_S	['ara', 'eng']	أردلانكث	أردلانكث	Ardalankath	Ardalānkaṯ	Ardalānkaṯ	Mawarannahr_RE	cornuData	towns	6	[72.25505, 41.28774]	72.25505	41.28774
ANDIKAN_724E408N_S	['ara', 'eng']	أندكان	أندكان	Andikan	Andikān	Andikān	Mawarannahr_RE	cornuData	towns	6	[72.45652, 40.81221]	72.45652	40.81221
USH_728E405N_S	['ara', 'eng']	أوش	أوش	Ush	Ūš	Ūš	Mawarannahr_RE	cornuData	towns	6	[72.85752, 40.53599]	72.85752	40.53599
MIRKI_731E428N_S	['ara', 'eng']	ميركي	ميركي	Mirki	Mīrkī	Mīrkī	Mawarannahr_RE	cornuData	towns	6	[73.19654, 42.8167]	73.19654	42.8167
UZJAND_733E408N_S	['ara', 'eng']	أوزجند	أوزجند	Uzjand	Ūzǧand	Ūzǧand	Mawarannahr_RE	cornuData	towns	6	[73.39026, 40.81074]	73.39026	40.81074
NUSHKATH_742E427N_S	['ara', 'eng']	نوشكث	نوشكث، نوزكث	Nushkath, Nuzkath	Nūškaṯ	Nūškaṯ, Nūzkaṯ	Mawarannahr_RE	cornuData	towns	6	[74.26008, 42.77832]	74.26008	42.77832
KHARANJAWAN_745E428N_S	['ara', 'eng']	خرنجوان	خرنجوان	Kharanjawan	Ḫaranǧawān	Ḫaranǧawān	Mawarannahr_RE	cornuData	towns	6	[74.54582, 42.83233]	74.54582	42.83233
NAWIKATH_758E430N_S	['ara', 'eng']	نويكث	نويكث	Nawikath	Nawīkaṯ	Nawīkaṯ	Mawarannahr_RE	cornuData	towns	6	[75.87766, 43.067]	75.87766	43.067
BAYSH_425E173N_S	['ara', 'eng']	بيش	بيش	Baysh	Bayš	Bayš	Yaman_RE	cornuData	towns	6	[42.53617, 17.37689]	42.53617	17.37689
JAZAN_425E168N_S	['ara', 'eng']	جازان	جازان	Jazan	Ǧāzān	Ǧāzān	Yaman_RE	cornuData	towns	6	[42.55043, 16.89564]	42.55043	16.89564
HIRDA_427E152N_S	['ara', 'eng']	الحردة	الحردة	al-Hirda	al-Ḥirdaŧ	al-Ḥirdaŧ	Yaman_RE	cornuData	towns	6	[42.73173, 15.22479]	42.73173	15.22479
SHARJA_428E163N_S	['ara', 'eng']	الشرجة	الشرجة	al-Sharja	al-Šarǧaŧ	al-Šarǧaŧ	Yaman_RE	cornuData	towns	6	[42.80636, 16.32481]	42.80636	16.32481
KHASUF_428E166N_S	['ara', 'eng']	الخصوف	الخصوف	al-Khasuf	al-Ḫaṣūf	al-Ḫaṣūf	Yaman_RE	cornuData	towns	6	[42.88142, 16.67647]	42.88142	16.67647
MAWR_428E157N_S	['ara', 'eng']	مور	مور	Mawr	Mawr	Mawr	Yaman_RE	cornuData	towns	6	[42.89942, 15.73119]	42.89942	15.73119
ITNA_429E148N_S	['ara', 'eng']	عطنة	عطنة	Itna	ʿIṭnaŧ	ʿIṭnaŧ	Yaman_RE	cornuData	towns	6	[42.94507, 14.82308]	42.94507	14.82308
GHALAFIQA_430E144N_S	['ara', 'eng']	غلافقة	غلافقة	Ghalafiqa	Ġalāfiqaŧ	Ġalāfiqaŧ	Yaman_RE	cornuData	towns	6	[43.03243, 14.44273]	43.03243	14.44273
MAHJAM_430E152N_S	['ara', 'eng']	المهجم	المهجم	al-Mahjam	al-Mahǧam	al-Mahǧam	Yaman_RE	cornuData	towns	6	[43.07237, 15.22352]	43.07237	15.22352
MUKHA_432E133N_S	['ara', 'eng']	مخا	مخا	Mukha	Muḫā	Muḫā	Yaman_RE	cornuData	towns	6	[43.26069, 13.32902]	43.26069	13.32902
HAYS_434E139N_S	['ara', 'eng']	حيس	حيس	Hays	Ḥays	Ḥays	Yaman_RE	cornuData	towns	6	[43.48282, 13.9314]	43.48282	13.9314
MANDAB_434E126N_S	['ara', 'eng']	المندب	المندب	al-Mandab	al-Mandab	al-Mandab	Yaman_RE	cornuData	towns	6	[43.4995, 12.6926]	43.4995	12.6926
JUBLAN_436E142N_S	['ara', 'eng']	جبلان	جبلان	Jublan	Ǧublān	Ǧublān	Yaman_RE	cornuData	towns	6	[43.67157, 14.2788]	43.67157	14.2788
SADA_437E169N_S	['ara', 'eng']	صعدة	صعدة	Sada	Ṣaʿdaŧ	Ṣaʿdaŧ	Yaman_RE	cornuData	towns	6	[43.76442, 16.9453]	43.76442	16.9453
MUDHAYKHIRA_439E137N_S	['ara', 'eng']	المذيخرة	المذيخرة	al-Mudhaykhira	al-Muḏayḫiraŧ	al-Muḏayḫiraŧ	Yaman_RE	cornuData	towns	6	[43.97403, 13.78649]	43.97403	13.78649
KHAYWAN_440E162N_S	['ara', 'eng']	خيوان	خيوان	Khaywan	Ḫaywān	Ḫaywān	Yaman_RE	cornuData	towns	6	[44.06424, 16.29079]	44.06424	16.29079
JANAD_441E136N_S	['ara', 'eng']	الجند	الجند	al-Janad	al-Ǧanad	al-Ǧanad	Yaman_RE	cornuData	towns	6	[44.17508, 13.69225]	44.17508	13.69225
URF_442E150N_S	['ara', 'eng']	العرف	العرف	al-Urf	al-ʿUrf	al-ʿUrf	Yaman_RE	cornuData	towns	6	[44.27297, 15.09101]	44.27297	15.09101
ZAFAR_443E142N_S	['ara', 'eng']	ظفار	ظفار	Zafar	Ẓafār	Ẓafār	Yaman_RE	cornuData	towns	6	[44.38227, 14.23881]	44.38227	14.23881
DHIMAR_443E145N_S	['ara', 'eng']	ذمار	ذمار	Dhimar	Ḏimār	Ḏimār	Yaman_RE	cornuData	towns	6	[44.3972, 14.56364]	44.3972	14.56364
DAMTH_447E141N_S	['ara', 'eng']	دمث	دمث	Damth	Damṯ	Damṯ	Yaman_RE	cornuData	towns	6	[44.74355, 14.16433]	44.74355	14.16433
RADA_448E144N_S	['ara', 'eng']	رداع	رداع	Rada	Radāʿ	Radāʿ	Yaman_RE	cornuData	towns	6	[44.84407, 14.42679]	44.84407	14.42679
LAHJ_448E130N_S	['ara', 'eng']	لحج	لحج، لهج	Lahj, Lahj	Laḥǧ	Laḥǧ, Lahǧ	Yaman_RE	cornuData	towns	6	[44.86953, 13.06747]	44.86953	13.06747
ADAN_450E127N_S	['ara', 'eng']	عدن	عدن	Adan	ʿAdan	ʿAdan	Yaman_RE	cornuData	towns	6	[45.03942, 12.79365]	45.03942	12.79365
SHIBAM_485E159N_S	['ara', 'eng']	شبام	شبام	Shibam	Šibām	Šibām	Yaman_RE	cornuData	towns	6	[48.57208, 15.92483]	48.57208	15.92483
RAQQA_390E359N_S	['ara', 'eng']	الرقة	الرقة	al-Raqqa	al-Raqqaŧ	al-Raqqaŧ	Aqur_RE	cornuData	capitals	8	[39.05128, 35.9493]	39.05128	35.9493
AMID_402E379N_S	['ara', 'eng']	آمد	آمد	Amid	Āmid	Āmid	Aqur_RE	cornuData	capitals	8	[40.21323, 37.9151]	40.21323	37.9151
ARABAN_406E360N_S	['ara', 'eng']	عربان	عربان	Araban	ʿArabān	ʿArabān	Aqur_RE	cornuData	capitals	8	[40.69403, 36.05814]	40.69403	36.05814
MAWSIL_431E363N_S	['ara', 'eng']	الموصل	الموصل	al-Mawsil	al-Mawṣil	al-Mawṣil	Aqur_RE	cornuData	capitals	8	[43.127, 36.32809]	43.127	36.32809
BARQA_208E323N_S	['ara', 'eng']	برقة	برقة	Barqa	Barqaŧ	Barqaŧ	Barqa_RE	cornuData	capitals	8	[20.84475, 32.37576]	20.84475	32.37576
AMUL_524E364N_S	['ara', 'eng']	آمل	آمل	Amul	Āmul	Āmul	Daylam_RE	cornuData	capitals	8	[52.40859, 36.42256]	52.40859	36.42256
DAMGHAN_543E361N_S	['ara', 'eng']	الدمغان	الدمغان	al-Damghan	al-Damġān	al-Damġān	Daylam_RE	cornuData	capitals	8	[54.37503, 36.13093]	54.37503	36.13093
AKHUR_557E391N_S	['ara', 'eng']	آخر	آخر	Akhur	Āḫur	Āḫur	Daylam_RE	cornuData	capitals	8	[55.71277, 39.19825]	55.71277	39.19825
ISKANDARIYYA_299E311N_S	['ara', 'eng']	الإسكندرية	الإسكندرية	al-Iskandariyya	al-Iskandariyyaŧ	al-Iskandariyyaŧ	Misr_RE	cornuData	capitals	8	[29.90981, 31.1949]	29.90981	31.1949
FAYYUM_306E294N_S	['ara', 'eng']	الفيوم	الفيوم	al-Fayyum	al-Fayyūm	al-Fayyūm	Misr_RE	cornuData	capitals	8	[30.69978, 29.43447]	30.69978	29.43447
BILBAYS_315E304N_S	['ara', 'eng']	بلبيس	بلبيس	Bilbays	Bilbays	Bilbays	Misr_RE	cornuData	capitals	8	[31.57097, 30.41776]	31.57097	30.41776
FARAMA_325E310N_S	['ara', 'eng']	الفرما	الفرما	al-Farama	al-Faramā	al-Faramā	Misr_RE	cornuData	capitals	8	[32.59811, 31.02282]	32.59811	31.02282
USWAN_329E241N_S	['ara', 'eng']	أسوان	أسوان	Uswan	Uswān	Uswān	Misr_RE	cornuData	capitals	8	[32.98286, 24.10701]	32.98286	24.10701
ARRAJAN_502E306N_S	['ara', 'eng']	أراجان	أراجان	Arrajan	Arrāǧān	Arrāǧān	Fars_RE	cornuData	capitals	8	[50.29766, 30.6103]	50.29766	30.6103
SHAHRASTAN_515E298N_S	['ara', 'eng']	شهرستان	شهرستان، سابور	Shahrastan, Sabur	Šahrastān	Šahrastān, Sābūr	Fars_RE	cornuData	capitals	8	[51.51624, 29.83157]	51.51624	29.83157
SIRAF_523E276N_S	['ara', 'eng']	سيراف	سيراف	Siraf	Sīrāf	Sīrāf	Fars_RE	cornuData	capitals	8	[52.34306, 27.69666]	52.34306	27.69666
ISTAKHR_529E299N_S	['ara', 'eng']	إصطخر	إصطخر	Istakhr	Iṣṭaḫr	Iṣṭaḫr	Fars_RE	cornuData	capitals	8	[52.92548, 29.97008]	52.92548	29.97008
NAYRIZ_542E292N_S	['ara', 'eng']	نيريز	نيريز	Nayriz	Nayrīz	Nayrīz	Fars_RE	cornuData	capitals	8	[54.27518, 29.21368]	54.27518	29.21368
KHASU_544E285N_S	['ara', 'eng']	خسو	خسو	Khasu	Ḫasū	Ḫasū	Fars_RE	cornuData	capitals	8	[54.40794, 28.5161]	54.40794	28.5161
DARABAJIRD_545E287N_S	['ara', 'eng']	درابجرد	درابجرد	Darabajird	Darābaǧird	Darābaǧird	Fars_RE	cornuData	capitals	8	[54.54591, 28.75143]	54.54591	28.75143
SAMARRA_438E342N_S	['ara', 'eng']	سامراء	سامراء	Samarra	Sāmarrāʾ	Sāmarrāʾ	Iraq_RE	cornuData	capitals	8	[43.88134, 34.20964]	43.88134	34.20964
KUFA_443E320N_S	['ara', 'eng']	الكوفة	الكوفة	al-Kufa	al-Kūfaŧ	al-Kūfaŧ	Iraq_RE	cornuData	capitals	8	[44.39355, 32.03808]	44.39355	32.03808
HULWAN_459E344N_S	['ara', 'eng']	حلوان	حلوان	Hulwan	Ḥulwān	Ḥulwān	Iraq_RE	cornuData	capitals	8	[45.93468, 34.47862]	45.93468	34.47862
WASIT_463E321N_S	['ara', 'eng']	واسط	واسط	Wasit	Wāsiṭ	Wāsiṭ	Iraq_RE	cornuData	capitals	8	[46.32308, 32.19497]	46.32308	32.19497
BASRA_477E304N_S	['ara', 'eng']	البصرة	البصرة	al-Basra	al-Baṣraŧ	al-Baṣraŧ	Iraq_RE	cornuData	capitals	8	[47.71735, 30.40147]	47.71735	30.40147
QURH_379E265N_S	['ara', 'eng']	قرح	قرح	Qurh	Qurḥ	Qurḥ	JaziratArab_RE	cornuData	capitals	8	[37.99288, 26.55412]	37.99288	26.55412
HAJR_467E246N_S	['ara', 'eng']	الحجر	الحجر	al-Hajr	al-Ḥaǧr	al-Ḥaǧr	JaziratArab_RE	cornuData	capitals	8	[46.73212, 24.64352]	46.73212	24.64352
AHSA_495E253N_S	['ara', 'eng']	الأحساء	الأحساء	al-Ahsa	al-Aḥsāʾ	al-Aḥsāʾ	JaziratArab_RE	cornuData	capitals	8	[49.54137, 25.34929]	49.54137	25.34929
SUHAR_566E243N_S	['ara', 'eng']	صحار	صحار	Suhar	Ṣuḥār	Ṣuḥār	JaziratArab_RE	cornuData	capitals	8	[56.69086, 24.35205]	56.69086	24.35205
SAYMARA_474E331N_S	['ara', 'eng']	الصيمرة	الصيمرة	al-Saymara	al-Ṣaymaraŧ	al-Ṣaymaraŧ	Jibal_RE	cornuData	capitals	8	[47.40829, 33.14964]	47.40829	33.14964
DINAWAR_474E346N_S	['ara', 'eng']	دينور	دينور، ماه الكوفة	Dinawar, Mah al-Kufa	Dīnawar	Dīnawar, Māh al-Kūfaŧ	Jibal_RE	cornuData	capitals	8	[47.49055, 34.60195]	47.49055	34.60195
NIHAWAND_483E342N_S	['ara', 'eng']	نهاوند	نهاوند، ماه البصرة	Nihawand, Mah al-Basra	Nihāwand	Nihāwand, Māh al-Baṣraŧ	Jibal_RE	cornuData	capitals	8	[48.39263, 34.21512]	48.39263	34.21512
BURUJIRD_488E339N_S	['ara', 'eng']	بروجرد	بروجرد	Burujird	Burūǧird	Burūǧird	Jibal_RE	cornuData	capitals	8	[48.8094, 33.90164]	48.8094	33.90164
KARAJ_495E338N_S	['ara', 'eng']	الكرج	الكرج، كرج أبو دلف	al-Karaj, Karaj Abu Dulaf	al-Karaǧ	al-Karaǧ, Karaǧ Abū Dulaf	Jibal_RE	cornuData	capitals	8	[49.54697, 33.88116]	49.54697	33.88116
SARUQ_495E343N_S	['ara', 'eng']	ساروق	ساروق	Saruq	Sārūq	Sārūq	Jibal_RE	cornuData	capitals	8	[49.55519, 34.36011]	49.55519	34.36011
QUMM_509E346N_S	['ara', 'eng']	قم	قم	Qumm	Qumm	Qumm	Jibal_RE	cornuData	capitals	8	[50.90695, 34.63354]	50.90695	34.63354
QASHAN_515E339N_S	['ara', 'eng']	قاشان	قاشان	Qashan	Qāšān	Qāšān	Jibal_RE	cornuData	capitals	8	[51.50468, 33.96762]	51.50468	33.96762
RAYY_515E356N_S	['ara', 'eng']	الري	الري	al-Rayy	al-Rayy	al-Rayy	Jibal_RE	cornuData	capitals	8	[51.50831, 35.62754]	51.50831	35.62754
ISBAHAN_516E326N_S	['ara', 'eng']	إصبهان	إصبهان، إصفهان، اليهودية	Isbahan, Isfahan, al-Yahudiyya	Iṣbahān	Iṣbahān, Iṣfahān, al-Yahūdiyyaŧ	Jibal_RE	cornuData	capitals	8	[51.65, 32.66855]	51.65	32.66855
ITIL_480E462N_S	['ara', 'eng']	إتل	إتل، أتل	Itil, Atil	Itil	Itil, Atil	Khazar_RE	cornuData	capitals	8	[48.0869, 46.2788]	48.0869	46.2788
AZADHWAR_565E366N_S	['ara', 'eng']	أزاذوار	أزاذوار	Azadhwar	Azāḏwār	Azāḏwār	Khurasan_RE	cornuData	capitals	8	[56.59926, 36.68546]	56.59926	36.68546
TURTHITH_584E351N_S	['ara', 'eng']	طرثيث	طرثيث، ترشيز، طريثيث	Turthith, Turshiz, Turaythith	Ṭurṯīṯ	Ṭurṯīṯ, Turšīz, Ṭurayṯīṯ	Khurasan_RE	cornuData	capitals	8	[58.4113, 35.13557]	58.4113	35.13557
KHUJAN_584E369N_S	['ara', 'eng']	خوجان	خوجان، خوشان، خبوشان	Khujan, Khushan, Khabushan	Ḫūǧān	Ḫūǧān, Ḫūšān, Ḫabūšān	Khurasan_RE	cornuData	capitals	8	[58.45439, 36.91219]	58.45439	36.91219
QAYIN_590E336N_S	['ara', 'eng']	قايين	قايين	Qayin	Qāyīn	Qāyīn	Khurasan_RE	cornuData	capitals	8	[59.09428, 33.64706]	59.09428	33.64706
TUS_594E364N_S	['ara', 'eng']	طوس	طوس، طابران	Tus, Tabaran	Ṭūs	Ṭūs, Ṭābarān	Khurasan_RE	cornuData	capitals	8	[59.49915, 36.42208]	59.49915	36.42208
BUSANJ_614E343N_S	['ara', 'eng']	بوسنج	بوسنج، فشنج، بوشنك	Busanj, Fushanj, Bushank	Būsanǧ	Būsanǧ, Fušanǧ, Būšank	Khurasan_RE	cornuData	capitals	8	[61.47787, 34.35023]	61.47787	34.35023
MARW_621E376N_S	['ara', 'eng']	مرو	مرو، مرو الشاهجان	Marw, Marw al-Shahijan	Marw	Marw, Marw al-Šāhiǧān	Khurasan_RE	cornuData	capitals	8	[62.10386, 37.67193]	62.10386	37.67193
ASFUZAR_621E332N_S	['ara', 'eng']	الأسفزار	الأسفزار	al-Asfuzar	al-Asfuzār	al-Asfuzār	Khurasan_RE	cornuData	capitals	8	[62.12974, 33.24402]	62.12974	33.24402
HARA_621E343N_S	['ara', 'eng']	هراة	هراة	Hara	Harāŧ	Harāŧ	Khurasan_RE	cornuData	capitals	8	[62.15235, 34.33419]	62.15235	34.33419
DIHISTAN_629E346N_S	['ara', 'eng']	دهستان	دهستان	Dihistan	Dihistān	Dihistān	Khurasan_RE	cornuData	capitals	8	[62.95057, 34.6968]	62.95057	34.6968
MARWRUDH_633E355N_S	['ara', 'eng']	مرو الروذ	مرو الروذ	Marw al-Rudh	Marw al-Rūḏ	Marw al-Rūḏ	Khurasan_RE	cornuData	capitals	8	[63.3667, 35.5925]	63.3667	35.5925
BALKH_668E367N_S	['ara', 'eng']	بلخ	بلخ	Balkh	Balḫ	Balḫ	Khurasan_RE	cornuData	capitals	8	[66.88305, 36.78497]	66.88305	36.78497
BAMIYAN_678E348N_S	['ara', 'eng']	الباميان	الباميان	al-Bamiyan	al-Bāmiyān	al-Bāmiyān	Khurasan_RE	cornuData	capitals	8	[67.80206, 34.84737]	67.80206	34.84737
SUS_482E322N_S	['ara', 'eng']	سوس	سوس	Sus	Sūs	Sūs	Khuzistan_RE	cornuData	capitals	8	[48.26047, 32.20166]	48.26047	32.20166
JUNDAYSABUR_485E322N_S	['ara', 'eng']	جنديسابور	جنديسابور	Jundaysabur	Ǧundaysābūr	Ǧundaysābūr	Khuzistan_RE	cornuData	capitals	8	[48.53919, 32.29866]	48.53919	32.29866
TUSTAR_488E320N_S	['ara', 'eng']	تستر	تستر، ششتر	Tustar, Shushtar	Tustar	Tustar, Šuštar	Khuzistan_RE	cornuData	capitals	8	[48.85461, 32.0511]	48.85461	32.0511
ASKARMUKRAM_488E316N_S	['ara', 'eng']	عسكر مكرم	عسكر مكرم	Askar Mukram	ʿAskar Mukram	ʿAskar Mukram	Khuzistan_RE	cornuData	capitals	8	[48.8982, 31.66531]	48.8982	31.66531
DAWRAQ_489E308N_S	['ara', 'eng']	الدورق	الدورق، السراق	al-Dawraq, al-Surraq	al-Dawraq	al-Dawraq, al-Surrāq	Khuzistan_RE	cornuData	capitals	8	[48.92625, 30.81069]	48.92625	30.81069
RAMHURMUZ_496E312N_S	['ara', 'eng']	رام هرمز	رام هرمز، رامهرمز	Ram Hurmuz, Ramahurmuz	Rām Hurmuz	Rām Hurmuz, Rāmahurmuz	Khuzistan_RE	cornuData	capitals	8	[49.60131, 31.28576]	49.60131	31.28576
HAWMAZUTT_497E310N_S	['ara', 'eng']	حومة الزط	حومة الزط، الزط	Hawma al-Zutt, al-Zutt	Ḥawmaŧ al-Zuṭṭ	Ḥawmaŧ al-Zuṭṭ, al-Zuṭṭ	Khuzistan_RE	cornuData	capitals	8	[49.71372, 31.05807]	49.71372	31.05807
JIRUFT_578E286N_S	['ara', 'eng']	جيرفت	جيرفت	Jiruft	Ǧīruft	Ǧīruft	Kirman_RE	cornuData	capitals	8	[57.80498, 28.69436]	57.80498	28.69436
BAMM_583E291N_S	['ara', 'eng']	بم	بم	Bamm	Bamm	Bamm	Kirman_RE	cornuData	capitals	8	[58.34327, 29.10304]	58.34327	29.10304
NARMASIR_586E289N_S	['ara', 'eng']	نرماسير	نرماسير	Narmasir	Narmāsīr	Narmāsīr	Kirman_RE	cornuData	capitals	8	[58.64795, 28.98436]	58.64795	28.98436
SIJILMASA_042W312N_S	['ara', 'eng']	سجلماسة	سجلماسة	Sijilmasa	Siǧilmāsaŧ	Siǧilmāsaŧ	Maghrib_RE	cornuData	capitals	8	[-4.23723, 31.27819]	-4.23723	31.27819
FAS_050W340N_S	['ara', 'eng']	فاس	فاس	Fas	Fās	Fās	Maghrib_RE	cornuData	capitals	8	[-5.02852, 34.06727]	-5.02852	34.06727
TARQALA_088W305N_S	['ara', 'eng']	ترقالة	ترقالة	Tarqala	Tarqālaŧ	Tarqālaŧ	Maghrib_RE	cornuData	capitals	8	[-8.8413, 30.50052]	-8.8413	30.50052
TAHIRT_013E353N_S	['ara', 'eng']	تاهرت	تاهرت	Tahirt	Tāhirt	Tāhirt	Maghrib_RE	cornuData	capitals	8	[1.36504, 35.36971]	1.36504	35.36971
QAYRAWAN_101E357N_S	['ara', 'eng']	القيروان	القيروان	al-Qayrawan	al-Qayrawān	al-Qayrawān	Maghrib_RE	cornuData	capitals	8	[10.14137, 35.70049]	10.14137	35.70049
SUBAYTILA_092E352N_S	['ara', 'eng']	سبيطلة	سبيطلة	Subaytila	Subayṭilaŧ	Subayṭilaŧ	Maghrib_RE	cornuData	capitals	8	[9.22256, 35.23365]	9.22256	35.23365
DABIL_446E401N_S	['ara', 'eng']	دبيل	دبيل	Dabil	Dabīl	Dabīl	Rihab_RE	cornuData	capitals	8	[44.68562, 40.16468]	44.68562	40.16468
BARDHAA_472E404N_S	['ara', 'eng']	برذعة	برذعة	Bardhaa	Barḏaʿaŧ	Barḏaʿaŧ	Rihab_RE	cornuData	capitals	8	[47.23624, 40.45334]	47.23624	40.45334
